逕コ蜷繝輔Μ繧ャ繝諤ァ蛻・,邱乗焚,0豁ウ,1豁ウ,2豁ウ,3豁ウ,4豁ウ,5豁ウ,6豁ウ,7豁ウ,8豁ウ,9豁ウ,10豁ウ,11豁ウ,12豁ウ,13豁ウ,14豁ウ,15豁ウ,16豁ウ,17豁ウ,18豁ウ,19豁ウ,20豁ウ,21豁ウ,22豁ウ,23豁ウ,24豁ウ,25豁ウ,26豁ウ,27豁ウ,28豁ウ,29豁ウ,30豁ウ,31豁ウ,32豁ウ,33豁ウ,34豁ウ,35豁ウ,36豁ウ,37豁ウ,38豁ウ,39豁ウ,40豁ウ,41豁ウ,42豁ウ,43豁ウ,44豁ウ,45豁ウ,46豁ウ,47豁ウ,48豁ウ,49豁ウ,50豁ウ,51豁ウ,52豁ウ,53豁ウ,54豁ウ,55豁ウ,56豁ウ,57豁ウ,58豁ウ,59豁ウ,60豁ウ,61豁ウ,62豁ウ,63豁ウ,64豁ウ,65豁ウ,66豁ウ,67豁ウ,68豁ウ,69豁ウ,70豁ウ,71豁ウ,72豁ウ,73豁ウ,74豁ウ,75豁ウ,76豁ウ,77豁ウ,78豁ウ,79豁ウ,80豁ウ,81豁ウ,82豁ウ,83豁ウ,84豁ウ,85豁ウ,86豁ウ,87豁ウ,88豁ウ,89豁ウ,90豁ウ,91豁ウ,92豁ウ,93豁ウ,94豁ウ,95豁ウ,96豁ウ,97豁ウ,98豁ウ,99豁ウ,100豁ウ莉・荳
逎ッ蟄仙玄蜷郁ィ繧、繧ス繧エ繧ッ_繧エ繧ヲ繧ア繧、,逕キ,82954,756,758,746,755,677,696,699,728,683,705,694,646,715,707,739,743,814,834,906,975,962,953,1056,1152,1233,1311,1371,1448,1553,1687,1566,1527,1532,1510,1452,1471,1131,1353,1180,1249,1094,1126,1035,1013,1068,989,1032,1086,964,1117,1170,1331,1421,1579,1551,1495,1037,1059,1262,1256,1257,1194,992,963,887,935,920,949,865,880,791,742,686,707,626,577,536,516,388,343,316,249,208,178,156,127,141,95,88,74,51,44,30,40,14,7,10,6,6,2,0
荳狗伴,繧キ繝「繝√Ι繧ヲ,逕キ,606,0,3,6,4,8,4,1,7,1,2,3,7,4,6,5,6,1,5,2,4,6,4,6,11,8,9,15,10,15,16,10,8,9,6,9,13,13,19,10,6,8,7,10,8,9,7,4,11,7,4,7,10,9,12,11,12,7,4,13,13,14,9,9,7,4,12,3,5,8,6,8,6,8,8,7,3,7,5,1,1,5,2,1,4,1,1,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0
荳狗伴,繧キ繝「繝√Ι繧ヲ,螂ウ,654,2,3,6,9,2,3,5,5,3,3,3,1,6,7,4,2,1,4,8,6,5,9,5,5,8,7,14,16,10,9,9,12,11,6,15,7,5,12,14,13,10,11,6,10,3,5,8,3,7,4,8,18,4,8,9,11,7,9,9,9,13,6,10,13,9,6,6,5,8,6,10,13,7,5,3,9,14,6,8,6,3,10,3,4,7,4,3,3,2,2,4,0,2,2,6,2,0,0,0,0,0
豎占ヲ句床,繧キ繧ェ繝溘ム繧、,逕キ,4374,108,93,77,65,58,54,41,31,21,22,36,27,23,18,25,20,30,18,36,50,41,49,62,68,89,121,155,187,175,231,147,157,133,146,140,124,85,69,66,77,63,48,36,40,37,41,32,25,32,31,35,49,43,39,34,46,26,26,37,31,37,21,25,24,19,26,16,30,30,31,27,19,21,17,17,11,13,12,10,9,7,5,3,2,2,2,0,3,3,1,0,1,1,2,1,0,0,0,0,0,0
豎占ヲ句床,繧キ繧ェ繝溘ム繧、,螂ウ,3555,92,87,82,54,55,36,36,42,23,29,23,27,23,27,16,20,11,15,25,24,28,38,34,41,57,66,74,97,126,124,152,132,115,104,106,81,58,66,49,53,38,30,42,28,30,24,29,24,21,32,29,37,37,47,46,41,30,23,44,28,28,27,26,33,28,29,37,46,28,28,25,35,23,17,16,15,15,13,10,8,5,6,6,3,5,9,1,2,6,5,1,3,2,5,0,1,0,0,0,0,0
 # 豎占ヲ句床台ク∫岼,繧キ繧ェ繝溘ム繧、1,逕キ,1243,29,20,14,6,12,12,12,8,8,5,7,6,6,5,11,6,6,7,11,25,16,18,32,20,23,33,50,57,39,47,37,33,42,52,38,25,26,17,13,20,21,14,10,10,19,17,15,6,11,13,19,16,12,12,9,20,11,15,9,7,13,4,4,10,7,5,7,6,5,9,8,6,5,6,5,5,2,3,3,2,1,1,2,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
 # 豎占ヲ句床台ク∫岼,繧キ繧ェ繝溘ム繧、1,螂ウ,868,15,14,18,10,7,7,12,8,5,6,2,6,6,5,4,4,2,2,5,5,16,14,8,11,18,18,20,18,24,32,33,22,15,32,20,21,10,16,15,20,8,4,10,10,11,7,11,6,9,9,5,12,10,13,16,16,12,9,13,13,5,7,6,10,5,10,11,18,2,5,6,5,6,6,2,5,2,3,3,1,0,2,1,1,3,4,1,0,2,2,1,1,0,2,0,0,0,0,0,0,0
 # 豎占ヲ句床剃ク∫岼,繧キ繧ェ繝溘ム繧、2,逕キ,1761,48,42,35,38,32,26,23,16,9,12,16,15,13,9,11,11,18,6,10,7,12,17,18,32,35,39,55,68,69,95,58,73,46,52,58,63,47,33,32,40,26,24,18,24,6,16,13,11,15,8,11,19,17,19,12,11,6,8,12,9,12,8,7,6,4,8,6,11,6,6,8,4,3,4,5,3,8,7,3,3,5,2,1,0,1,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0
 # 豎占ヲ句床剃ク∫岼,繧キ繧ェ繝溘ム繧、2,螂ウ,1576,48,44,40,28,29,20,13,28,13,18,17,14,12,14,10,11,7,9,11,10,6,8,14,12,20,27,32,47,64,47,67,71,69,42,59,36,27,30,22,22,22,19,19,13,12,13,8,9,11,10,16,15,18,16,11,10,11,6,10,9,9,11,8,8,7,10,12,10,12,10,5,22,11,5,8,5,8,6,1,5,1,3,5,2,2,3,0,1,3,1,0,2,0,3,0,1,0,0,0,0,0
 # 豎占ヲ句床謎ク∫岼,繧キ繧ェ繝溘ム繧、3,逕キ,1370,31,31,28,21,14,16,6,7,4,5,13,6,4,4,3,3,6,5,15,18,13,14,12,16,31,49,50,62,67,89,52,51,45,42,44,36,12,19,21,17,16,10,8,6,12,8,4,8,6,10,5,14,14,8,13,15,9,3,16,15,12,9,14,8,8,13,3,13,19,16,11,9,13,7,7,3,3,2,4,4,1,2,0,1,1,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0
 # 豎占ヲ句床謎ク∫岼,繧キ繧ェ繝溘ム繧、3,螂ウ,1111,29,29,24,16,19,9,11,6,5,5,4,7,5,8,2,5,2,4,9,9,6,16,12,18,19,21,22,32,38,45,52,39,31,30,27,24,21,20,12,11,8,7,13,5,7,4,10,9,1,13,8,10,9,18,19,15,7,8,21,6,14,9,12,15,16,9,14,18,14,13,14,8,6,6,6,5,5,4,6,2,4,1,0,0,0,2,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0
譁ー譚臥伐逕コ,繧キ繝ウ繧ケ繧ョ繧ソ,逕キ,129,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,2,1,0,2,4,4,5,3,2,6,2,2,7,3,2,3,0,2,3,2,1,5,1,1,1,1,1,2,1,3,1,2,0,2,3,2,3,3,1,1,4,5,1,2,2,2,3,2,2,2,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
譁ー譚臥伐逕コ,繧キ繝ウ繧ケ繧ョ繧ソ,螂ウ,131,3,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,2,2,2,2,0,3,4,3,7,7,2,2,3,0,2,2,0,2,3,0,2,0,1,2,2,0,0,4,1,0,2,3,1,2,2,3,5,1,3,2,2,2,3,4,1,1,5,1,4,1,1,0,0,1,1,0,1,3,3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
譚臥伐荳ク∫岼,繧ケ繧ョ繧ソ1,逕キ,558,2,7,3,1,3,2,5,3,3,6,2,4,9,3,8,4,4,1,7,5,5,5,6,6,13,1,10,6,11,10,18,10,7,5,7,6,6,8,5,4,6,14,7,7,11,7,6,5,8,4,13,7,12,10,8,11,15,9,12,11,13,13,4,6,13,2,6,8,4,6,8,5,1,5,9,6,4,6,1,2,3,3,1,0,2,1,3,5,1,0,2,0,1,0,0,0,0,0,0,0,0
譚臥伐荳ク∫岼,繧ケ繧ョ繧ソ1,螂ウ,577,2,1,1,3,1,0,4,2,5,4,5,4,8,0,6,3,8,4,6,8,4,5,4,6,5,8,4,11,5,14,11,9,10,7,2,6,4,8,4,8,12,2,9,6,8,5,8,9,5,3,11,12,12,9,10,10,4,7,10,13,8,7,8,7,5,9,15,5,8,7,6,8,4,13,10,6,5,6,6,4,10,2,3,7,5,9,1,6,4,3,2,0,0,1,0,1,0,1,0,0,0
譚臥伐莠御ク∫岼,繧ケ繧ョ繧ソ2,逕キ,1306,5,5,10,8,8,6,9,14,8,15,11,7,10,11,12,15,13,16,21,20,21,16,19,17,11,14,25,20,19,21,20,18,18,22,24,25,17,15,15,13,18,9,19,11,14,22,22,16,19,25,19,34,27,30,31,32,15,24,18,17,23,26,16,12,13,13,15,12,10,10,9,12,7,9,12,9,12,13,10,2,6,4,4,6,2,3,5,1,1,1,4,3,1,2,1,0,1,0,0,0,0
譚臥伐莠御ク∫岼,繧ケ繧ョ繧ソ2,螂ウ,1314,7,12,9,4,10,6,9,8,10,9,10,7,11,10,12,15,11,10,14,18,20,15,15,19,9,27,19,15,18,15,13,14,15,15,18,16,19,14,23,15,15,13,10,20,17,15,16,32,19,21,26,23,31,25,35,23,22,13,16,22,17,20,24,22,14,18,16,10,12,10,14,26,14,18,10,8,13,9,6,14,11,5,6,10,5,6,6,4,5,1,3,3,1,2,0,0,0,1,0,0,0
譚臥伐荳我ク∫岼,繧ケ繧ョ繧ソ3,逕キ,1905,20,16,17,28,17,17,13,21,15,19,16,18,20,19,13,33,14,21,16,28,22,17,16,29,21,23,32,33,37,52,41,43,36,35,27,38,18,29,21,24,20,20,24,21,31,33,17,21,25,36,20,36,44,39,36,34,24,24,33,23,35,26,20,19,18,15,16,19,22,20,10,11,15,16,14,10,15,9,12,2,11,9,4,4,2,2,4,3,1,3,1,1,0,0,0,0,0,0,0,0,0
譚臥伐荳我ク∫岼,繧ケ繧ョ繧ソ3,螂ウ,1830,16,13,26,21,14,14,16,14,16,16,18,18,16,11,14,15,20,22,17,24,27,12,17,25,26,32,21,23,39,41,45,35,19,35,25,24,27,31,26,18,15,21,25,30,23,16,22,19,21,26,37,30,24,37,34,31,18,19,26,25,21,23,23,21,16,20,24,28,16,14,15,17,20,16,16,21,17,16,20,7,10,10,10,7,1,11,3,4,2,2,2,2,1,3,1,1,1,0,0,0,0
譚臥伐蝗帑ク∫岼,繧ケ繧ョ繧ソ4,逕キ,1275,5,11,12,15,14,11,9,5,8,10,7,8,8,8,13,6,6,8,17,13,17,17,12,17,17,26,33,28,28,42,44,35,19,29,17,34,17,23,22,24,23,13,20,14,15,24,14,12,9,12,20,14,24,26,17,24,18,16,12,20,15,17,8,14,12,10,13,17,11,14,13,8,10,9,9,5,5,8,3,5,3,2,2,3,1,4,4,2,2,1,1,0,1,0,0,0,1,0,0,0,0
譚臥伐蝗帑ク∫岼,繧ケ繧ョ繧ソ4,螂ウ,1146,11,11,10,10,6,10,8,3,10,5,5,6,12,10,7,11,9,5,7,14,12,12,10,15,15,23,29,27,31,36,26,28,21,24,21,19,11,19,19,24,13,13,10,9,15,10,14,13,10,17,6,23,19,18,16,27,9,15,11,14,18,14,26,14,8,18,9,9,12,15,11,11,13,5,6,7,4,3,7,9,6,4,8,1,5,1,3,7,5,1,2,2,1,1,2,2,1,1,0,0,0
譚臥伐莠比ク∫岼,繧ケ繧ョ繧ソ5,逕キ,1394,12,15,11,11,12,9,11,17,11,14,15,13,14,15,15,13,21,8,13,15,14,12,19,17,22,16,21,16,22,24,22,22,25,23,27,23,19,29,27,30,26,22,21,27,28,25,12,19,26,21,18,34,21,27,22,23,19,17,22,22,22,16,19,11,12,12,13,9,12,13,10,10,13,14,11,6,4,9,9,4,3,6,2,1,1,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0
譚臥伐莠比ク∫岼,繧ケ繧ョ繧ソ5,螂ウ,1350,6,12,16,15,16,12,19,14,13,14,13,12,15,13,7,7,16,12,8,11,24,10,9,13,13,16,20,26,14,24,25,22,27,29,30,16,22,24,20,23,23,16,18,18,15,14,13,18,14,16,16,13,25,25,20,21,21,20,14,14,22,18,22,12,15,8,19,20,19,9,15,13,14,16,8,16,13,12,5,13,5,7,7,7,3,2,3,4,4,1,0,2,0,1,1,1,0,0,0,0,1
譚臥伐蜈ュ荳∫岼,繧ケ繧ョ繧ソ6,逕キ,1274,12,10,16,12,13,10,15,8,12,6,14,9,11,11,6,16,9,17,12,13,21,20,24,17,16,17,23,29,26,18,22,26,22,28,19,33,31,19,21,22,19,18,10,12,19,12,11,16,13,17,23,17,19,24,21,20,18,15,22,18,18,17,17,14,18,13,13,18,6,13,7,16,10,10,10,11,5,2,5,4,1,2,1,3,2,1,0,2,2,0,1,0,0,2,0,0,0,0,0,0,0
譚臥伐蜈ュ荳∫岼,繧ケ繧ョ繧ソ6,螂ウ,1153,7,7,15,13,13,8,9,8,10,12,10,10,10,13,6,15,10,13,12,14,12,11,11,17,14,12,14,21,15,27,24,22,19,19,16,24,14,18,14,21,18,14,15,11,20,10,14,16,16,16,18,16,18,28,20,17,12,13,18,19,19,20,14,12,15,15,11,9,12,14,17,5,13,5,10,13,7,5,8,6,2,4,2,2,3,4,2,5,2,1,2,1,1,1,1,0,1,0,0,0,0
譚臥伐荳ク∫岼,繧ケ繧ョ繧ソ7,逕キ,1147,9,12,11,13,7,7,7,6,7,5,4,6,4,11,12,7,16,7,14,12,10,14,13,27,16,17,17,23,21,21,22,19,22,12,19,14,11,11,12,10,12,11,11,8,11,7,10,7,10,16,16,21,22,21,21,22,11,22,22,26,27,26,26,21,17,18,20,23,14,18,10,16,14,8,6,13,7,5,6,10,4,4,4,2,3,1,3,2,1,0,1,0,0,1,0,0,0,1,0,0,0
譚臥伐荳ク∫岼,繧ケ繧ョ繧ソ7,螂ウ,1147,6,11,8,10,9,7,14,6,9,6,5,7,3,6,3,5,8,16,13,13,19,14,12,16,15,15,17,13,15,17,19,17,17,13,18,15,10,16,9,8,3,8,11,14,7,10,10,13,13,18,18,20,19,31,29,29,12,27,31,27,32,34,21,24,19,21,21,10,15,19,17,8,9,8,12,8,3,6,5,4,5,5,5,2,2,5,4,3,3,3,0,0,1,2,0,0,0,0,0,0,1
譚臥伐蜈ォ荳∫岼,繧ケ繧ョ繧ソ8,逕キ,1337,9,11,8,13,6,8,13,10,10,11,15,10,7,11,13,6,13,10,10,12,8,16,12,18,17,19,14,19,27,18,18,20,26,15,24,22,15,17,14,22,15,24,21,14,14,13,12,15,14,14,20,10,17,25,21,10,15,13,22,19,21,27,19,23,21,29,23,35,35,24,20,23,25,15,12,15,16,14,7,5,6,1,5,6,5,3,1,1,0,2,0,3,0,0,0,0,0,0,0,0,0
譚臥伐蜈ォ荳∫岼,繧ケ繧ョ繧ソ8,螂ウ,1386,7,2,8,17,10,14,13,9,9,9,14,6,14,7,13,14,8,11,12,20,9,17,11,12,16,16,17,19,13,15,13,24,26,17,14,25,19,21,17,19,21,20,17,13,5,9,17,14,12,13,18,12,18,28,29,20,17,15,14,30,17,35,29,32,34,33,26,18,29,32,26,16,14,13,16,12,14,22,11,5,2,2,8,4,5,6,8,2,3,1,4,1,3,2,1,1,0,0,0,0,0
譚臥伐荵昜ク∫岼,繧ケ繧ョ繧ソ9,逕キ,991,11,16,15,13,13,13,7,11,11,8,8,5,5,5,12,6,4,15,9,12,6,5,9,6,13,21,36,26,39,29,31,43,25,26,25,17,23,31,24,25,15,16,10,11,13,4,10,6,14,7,15,10,11,14,8,12,10,6,7,7,5,6,5,2,7,7,6,5,9,5,7,7,8,3,4,5,4,5,4,3,5,4,1,1,0,2,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0
譚臥伐荵昜ク∫岼,繧ケ繧ョ繧ソ9,螂ウ,809,13,17,21,16,13,22,9,11,6,9,4,6,4,6,6,3,6,11,10,5,8,6,5,7,16,7,12,16,24,14,19,19,15,26,18,19,13,19,11,12,13,12,8,8,8,9,13,5,8,11,10,9,19,11,4,8,3,8,13,8,15,2,6,7,7,6,5,5,10,2,9,6,8,3,5,2,1,2,10,3,4,4,1,5,2,0,1,1,0,2,1,0,0,1,1,0,0,0,0,0,0
譚臥伐蝮ェ蜻繧ケ繧ョ繧ソ繝繝弱Α,逕キ,963,5,4,6,6,8,8,5,10,10,8,11,11,14,17,10,22,20,24,20,15,24,21,10,12,12,13,8,12,8,10,11,5,15,12,3,14,4,10,9,12,13,16,11,12,18,8,19,24,28,21,23,28,32,31,26,28,15,8,13,14,5,10,9,7,14,7,7,9,6,6,7,3,3,5,1,1,1,3,1,0,1,0,4,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
譚臥伐蝮ェ蜻繧ケ繧ョ繧ソ繝繝弱Α,螂ウ,1033,5,5,8,7,10,11,10,5,12,7,12,18,12,14,20,22,26,18,18,28,20,20,17,15,13,13,11,9,14,8,14,12,11,12,9,15,6,14,10,10,14,16,23,22,17,22,25,20,20,28,27,19,20,23,20,29,10,10,14,9,9,7,7,13,5,4,4,4,5,3,4,4,4,5,7,6,3,4,2,7,1,2,0,3,1,3,1,2,0,1,2,1,0,0,0,0,0,0,0,0,0
貊晞　ュ荳ク∫岼,繧ソ繧ュ繧ャ繧キ繝ゥ1,逕キ,1329,9,13,12,10,7,12,11,11,16,17,10,17,13,12,13,21,14,17,18,20,17,17,19,18,21,23,25,26,22,20,27,13,27,15,14,23,16,20,33,14,18,28,19,8,24,20,20,25,17,24,24,24,19,29,14,26,12,15,18,18,17,19,8,12,8,11,18,15,8,15,8,7,9,10,12,9,14,9,5,5,3,5,3,0,2,0,3,1,2,1,0,3,1,0,0,0,1,0,0,0,0
貊晞　ュ荳ク∫岼,繧ソ繧ュ繧ャ繧キ繝ゥ1,螂ウ,1254,5,12,8,9,11,8,5,15,9,14,14,13,13,18,13,21,12,17,16,11,13,9,13,14,17,15,20,13,12,19,19,11,19,21,26,26,14,23,18,16,17,18,19,16,17,17,25,18,12,13,14,15,26,22,31,24,11,14,8,25,22,14,16,17,14,17,10,12,11,15,12,19,8,13,15,12,8,13,10,6,4,5,6,9,4,5,1,1,3,5,0,0,1,1,0,1,0,0,0,0,0
貊晞　ュ莠御ク∫岼,繧ソ繧ュ繧ャ繧キ繝ゥ2,逕キ,796,4,5,7,5,5,2,11,6,7,6,9,3,5,7,7,1,11,5,9,10,7,7,10,5,5,12,12,14,12,10,10,15,14,9,13,15,5,12,7,12,7,8,11,8,3,6,9,9,4,10,14,8,23,8,13,8,16,7,13,14,15,11,16,16,8,15,12,16,11,12,11,10,9,8,13,17,7,9,5,6,4,6,4,2,2,0,5,1,3,3,0,2,0,1,1,3,1,1,0,0,0
貊晞　ュ莠御ク∫岼,繧ソ繧ュ繧ャ繧キ繝ゥ2,螂ウ,866,8,3,5,5,4,10,2,6,5,7,5,10,2,7,8,4,9,7,5,5,3,12,18,10,11,9,8,11,9,9,16,12,10,12,6,11,12,10,7,6,11,8,7,10,3,8,8,7,13,6,6,9,8,16,13,11,8,7,12,15,10,13,14,19,13,11,11,19,12,14,11,19,15,8,11,16,14,12,10,10,9,9,8,6,6,4,5,8,7,7,7,5,3,3,1,1,2,3,2,0,3
貊晞　ュ荳我ク∫岼,繧ソ繧ュ繧ャ繧キ繝ゥ3,逕キ,734,6,8,15,6,5,8,5,9,5,5,5,4,2,5,9,7,10,7,11,14,10,4,11,17,13,17,13,8,16,9,21,15,15,15,13,4,6,12,13,4,6,9,10,7,4,8,3,9,10,10,10,14,14,13,9,9,8,13,13,4,15,6,13,8,7,5,3,9,7,10,5,10,9,4,7,5,5,5,6,4,2,3,5,4,1,2,1,3,3,0,1,1,0,0,0,0,0,0,0,0,0
貊晞　ュ荳我ク∫岼,繧ソ繧ュ繧ャ繧キ繝ゥ3,螂ウ,807,7,8,6,8,4,9,4,6,5,8,1,3,4,11,5,7,8,7,5,9,3,10,17,10,13,6,11,14,13,15,16,8,14,18,10,10,8,15,6,12,3,15,12,8,7,5,3,13,8,7,7,12,9,19,20,11,9,11,15,12,13,12,6,10,13,10,11,7,15,7,15,11,13,10,5,11,6,4,9,6,7,6,8,4,3,4,1,6,2,2,1,4,4,0,1,0,0,0,0,0,0
逕ー荳ュ荳ク∫岼,繧ソ繝翫き1,逕キ,688,10,6,9,5,4,3,5,9,6,3,13,2,7,7,5,8,4,10,9,6,12,6,6,10,10,8,14,11,8,13,12,11,21,7,5,11,10,13,11,13,5,13,11,4,7,6,9,10,8,8,10,12,8,12,11,16,11,9,7,7,14,11,11,3,9,9,9,9,7,6,6,8,6,11,7,1,7,8,2,1,4,1,2,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0
逕ー荳ュ荳ク∫岼,繧ソ繝翫き1,螂ウ,697,12,5,2,7,9,8,6,10,1,9,3,4,5,4,5,10,7,5,2,9,7,7,7,10,9,16,13,8,7,12,10,12,6,11,11,13,9,10,10,15,3,9,6,9,7,9,11,5,11,8,7,5,11,13,11,20,5,9,12,13,10,10,9,7,7,9,8,9,10,16,7,12,12,5,8,8,5,3,6,2,4,4,2,3,0,4,3,0,1,1,1,0,0,0,0,0,1,0,0,0,0
逕ー荳ュ莠御ク∫岼,繧ソ繝翫き2,逕キ,932,12,12,9,18,6,8,6,11,9,10,9,12,10,10,10,5,11,7,6,16,14,6,18,8,12,11,14,15,29,18,23,26,16,21,17,18,16,13,7,11,15,11,13,11,16,4,9,19,10,12,11,13,19,19,9,23,12,9,13,13,10,14,8,13,9,10,15,9,10,2,6,8,1,3,5,6,3,4,2,4,4,0,2,2,0,4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0
逕ー荳ュ莠御ク∫岼,繧ソ繝翫き2,螂ウ,862,11,13,14,7,7,5,7,5,3,7,6,8,11,8,8,13,13,8,7,10,11,9,9,14,13,13,14,15,25,25,19,23,17,11,12,18,10,13,11,14,8,7,9,16,16,10,11,8,9,7,12,13,10,17,9,15,10,15,4,13,12,10,9,16,8,12,12,7,2,9,7,7,4,6,7,2,4,9,7,3,3,8,3,2,2,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0
豢句蜿ー荳ク∫岼,繝ィ繧ヲ繧ウ繧ヲ繝う1,逕キ,1295,22,10,16,20,13,23,20,15,22,14,12,13,17,14,9,9,11,17,13,14,12,11,14,15,14,10,15,12,22,27,28,27,28,32,25,36,19,30,16,15,18,16,23,19,16,24,16,13,12,19,16,15,14,11,11,15,14,12,14,12,17,12,11,7,14,10,15,15,11,12,13,8,12,12,9,12,18,11,11,8,8,5,3,3,2,6,1,0,0,1,1,2,0,2,0,1,0,0,0,0,0
豢句蜿ー荳ク∫岼,繝ィ繧ヲ繧ウ繧ヲ繝う1,螂ウ,1332,13,13,21,19,19,18,11,12,18,15,19,12,10,11,17,11,10,13,13,15,7,20,14,10,15,13,22,22,19,24,23,29,35,28,24,26,24,37,26,20,22,13,15,22,13,18,15,14,9,9,12,15,13,17,16,19,10,10,21,15,9,10,17,12,20,17,16,13,8,9,24,18,13,19,13,17,11,10,4,6,6,6,4,1,6,3,5,1,1,1,3,0,0,0,0,2,0,0,0,0,1
豢句蜿ー莠御ク∫岼,繝ィ繧ヲ繧ウ繧ヲ繝う2,逕キ,2487,23,25,18,17,13,16,14,10,12,17,10,18,15,9,9,23,19,21,18,24,23,18,28,39,36,43,47,48,48,60,55,63,35,44,48,33,29,33,29,27,28,22,19,17,20,23,19,25,21,26,34,38,47,54,53,42,33,39,46,62,44,60,44,49,55,48,47,50,42,28,35,18,22,24,33,19,15,8,12,5,9,10,5,3,5,2,3,2,2,1,2,0,0,0,0,0,0,0,0,0,0
豢句蜿ー莠御ク∫岼,繝ィ繧ヲ繧ウ繧ヲ繝う2,螂ウ,2651,18,21,12,11,16,14,16,14,12,12,11,9,17,25,11,16,22,26,19,25,20,28,29,35,31,33,45,28,60,54,64,36,43,46,28,33,22,33,23,21,31,22,22,22,25,31,25,32,22,25,34,47,47,62,77,59,33,50,48,61,70,67,52,46,53,46,56,51,38,35,26,24,21,25,20,24,33,22,17,14,10,12,11,13,13,4,6,4,2,9,3,2,1,1,3,3,0,0,0,0,0
豢句蜿ー荳我ク∫岼,繝ィ繧ヲ繧ウ繧ヲ繝う3,逕キ,2226,30,29,20,27,30,24,20,24,15,24,21,15,15,22,14,14,12,17,18,12,22,16,29,22,32,34,35,31,48,34,56,49,46,47,59,51,36,45,37,31,35,33,26,43,27,32,31,25,25,26,30,35,31,32,36,37,16,24,30,24,34,24,30,27,23,31,37,30,22,19,24,23,20,14,19,11,14,16,4,4,9,5,4,2,4,5,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0
豢句蜿ー荳我ク∫岼,繝ィ繧ヲ繧ウ繧ヲ繝う3,螂ウ,2258,15,29,24,14,24,13,29,12,19,20,18,11,14,20,21,19,11,29,32,19,24,15,29,17,26,27,19,51,47,54,56,54,27,46,38,38,35,53,38,44,24,27,28,26,30,22,19,20,19,32,19,32,29,36,42,40,35,33,34,40,34,31,27,31,35,38,44,30,25,14,24,18,15,23,17,13,22,16,12,4,6,4,7,6,7,5,5,5,7,3,3,1,1,3,1,0,0,0,2,0,1
豢句蜿ー蝗帑ク∫岼,繝ィ繧ヲ繧ウ繧ヲ繝う4,逕キ,1841,19,14,16,20,11,13,11,19,15,22,14,14,11,13,10,11,15,15,15,17,13,24,19,28,26,16,38,26,31,33,34,23,28,26,27,25,19,34,22,29,24,35,26,32,25,15,18,21,24,17,25,26,26,32,33,30,25,11,26,21,31,24,22,26,21,21,23,35,30,32,27,24,22,28,20,16,23,18,14,12,13,12,5,8,6,3,3,2,2,3,2,0,1,3,0,0,0,1,0,0,0
豢句蜿ー蝗帑ク∫岼,繝ィ繧ヲ繧ウ繧ヲ繝う4,螂ウ,1945,19,14,12,12,17,12,12,22,13,11,16,7,12,18,16,18,16,16,15,17,19,20,13,15,25,23,19,35,31,33,25,32,26,22,26,33,25,29,24,21,30,19,30,20,16,25,21,16,12,19,22,47,27,31,23,35,29,19,29,26,30,29,37,33,23,40,27,37,32,35,30,37,22,27,26,21,21,25,15,10,8,10,13,10,11,5,7,6,13,4,2,3,2,3,1,1,1,1,0,0,0
豢句蜿ー莠比ク∫岼,繝ィ繧ヲ繧ウ繧ヲ繝う5,逕キ,3375,20,19,24,31,26,30,36,26,29,30,17,29,25,24,35,29,34,44,36,46,47,45,26,50,39,42,28,55,51,69,57,66,50,43,54,45,40,49,43,45,37,37,29,32,49,29,33,32,37,43,47,54,49,61,63,62,40,51,60,53,68,65,57,63,71,60,55,46,44,53,45,54,36,32,30,26,23,27,14,20,9,11,7,4,6,2,3,0,3,3,3,0,1,1,1,0,0,0,0,0,0
豢句蜿ー莠比ク∫岼,繝ィ繧ヲ繧ウ繧ヲ繝う5,螂ウ,3644,24,25,32,22,23,25,22,35,22,30,36,14,23,27,29,26,29,36,26,40,26,51,51,39,40,49,48,55,45,51,62,61,52,48,51,51,26,44,43,53,43,26,30,33,35,34,37,45,38,46,59,59,57,88,77,68,38,70,94,65,85,68,74,70,70,61,66,69,59,57,38,43,27,41,36,38,33,25,16,21,17,12,13,8,9,7,7,11,3,4,7,3,2,3,2,3,0,0,1,1,0
